0	1	1	0	0			
0	1	0	0	5			
1	0	0	0	0			
0	0	0	0	0			
1	0	0	1	0			
0	1	0	1	15			
0	0	1	0	0			
1	0	0	0	0			
1	2	0	0	5			
1	0	0	0	0			
1	0	1	0	0			
1	0	0	0	0			
1	0	1	0	0			
0	1	0	0	5			
1	0	0	0	0			
1	0	1	0	0			
0	0	0	1	10			
0	0	1	1	10			
1	0	1	1	0			
2	2	1	1	5			
1	0	6	1	1			
5	0	1	1	1			
0	0	0	1	10			
1	0	0	0	0			
1	0	0	0	0			
1	0	1	0	0			
0	0	1	0	0			
4	0	1	0	0			
1	0	1	1	0			
0	0	1	2	10			
0	1	1	1	10			
0	2	1	1	15			
6	0	2	1	1			
1	0	1	2	10			
7	0	1	0	1			
1	1	0	0	5			
0	0	0	1	10			
0	1	0	1	15			
0	1	0	0	5			
0	0	1	1	10			
1	0	0	0	0			
1	0	0	1	0			
1	0	1	1	0			
0	1	1	2	10			
1	2	1	1	5			
0	1	2	2	10			
1	2	1	1	5			
1	0	2	3	11			
2	0	1	0	0			
1	1	1	1	0			
6	1	1	1	1			
1	2	1	1	5			
1	0	2	1	0			
1	1	1	1	0			
1	2	0	1	5			
1	1	1	1	0			
1	1	0	1	5			
1	1	1	1	0			
1	2	1	4	16			
2	1	2	0	0			
1	2	1	0	5			
1	1	3	0	0			
1	7	3	1	7			
1	1	3	2	10			
2	2	3	1	0			
1	3	0	2	16			
2	6	0	0	7			
1	1	0	0	5			
1	1	1	0	0			
1	2	0	1	5			
1	1	0	1	5			
1	1	0	1	5			
1	6	0	2	17			
2	1	0	1	5			
1	1	0	2	15			
2	1	0	0	5			
0	1	0	1	15			
0	1	0	1	15			
1	1	0	1	5			
0	1	0	2	15			
0	1	0	1	15			
0	1	1	1	10			
1	7	1	1	7			
1	0	1	2	10			
1	0	0	0	0			
0	1	1	1	10			
0	2	0	1	15			
0	0	0	1	10			
1	0	0	1	0			
0	0	1	1	10			
0	0	0	5	11			
0	0	0	0	0			
0	0	0	0	0			
0	0	1	0	0			
0	1	1	1	10			
0	1	0	0	5			
0	0	0	0	0			
0	0	0	0	0			
0	0	2	0	0			
0	1	0	0	5			
5	0	0	0	1			
0	1	0	1	15			
0	0	0	1	10			
1	0	0	1	0			
0	1	0	2	15			
1	0	1	1	0			
1	0	1	2	10			
2	0	0	0	0			
1	0	0	0	0			
1	0	1	0	0			
0	0	1	0	0			
1	0	2	1	0			
1	1	1	1	0			
1	2	1	1	5			
0	1	5	1	11			
1	2	1	0	5			
1	1	1	1	0			
1	2	0	1	5			
0	1	1	1	10			
0	2	0	1	15			
1	1	0	1	5			
1	1	1	1	0			
0	6	1	2	17			
1	1	2	1	0			
1	2	1	2	15			
2	0	2	1	0			
0	1	0	2	15			
1	1	1	1	0			
1	2	1	2	15			
1	1	2	0	0			
0	2	4	0	0			
1	3	1	0	6			
0	1	1	0	0			
0	2	0	0	5			
0	5	1	1	16			
0	1	2	0	0			
0	1	1	0	0			
1	2	0	0	5			
1	1	1	0	0			
1	1	1	1	0			
0	2	1	1	15			
1	4	1	0	6			
0	1	2	0	0			
1	1	0	1	5			
0	0	1	1	10			
0	1	1	1	10			
1	2	1	1	5			
0	0	1	2	10			
1	0	0	1	0			
0	0	0	2	10			
1	0	0	1	0			
0	0	1	2	10			
1	0	1	0	0			
0	1	0	1	15			
1	0	0	4	11			
1	1	1	0	0			
1	1	0	0	5			
0	0	0	0	0			
1	0	0	0	0			
1	0	0	0	0			
1	0	1	0	0			
1	1	0	0	5			
0	0	1	0	0			
1	0	1	0	0			
1	0	0	0	0			
0	0	0	0	0			
0	0	0	0	0			
0	1	0	0	5			
1	0	1	0	0			
1	1	3	0	0			
0	2	0	0	5			
0	1	0	1	15			
0	0	0	0	0			
0	1	1	0	0			
0	2	1	0	5			
0	1	2	1	10			
1	1	0	1	5			
1	1	1	2	10			
1	1	0	1	5			
0	1	0	1	15			
0	1	0	1	15			
0	4	0	0	6			
1	1	0	0	5			
0	1	0	0	5			
0	1	0	0	5			
1	1	1	0	0			
1	2	1	1	5			
0	1	1	1	10			
0	2	0	2	15			
1	1	0	1	5			
1	1	1	1	0			
0	2	0	1	15			
1	5	1	0	6			
1	0	1	0	0			
1	0	1	1	0			
0	0	1	1	10			
0	1	1	0	0			
0	2	0	1	15			
0	0	1	1	10			
1	1	0	1	5			
3	1	1	1	0			
0	2	1	1	15			
1	1	2	1	0			
1	2	1	1	5			
0	1	1	2	10			
1	2	0	1	5			
0	1	0	1	15			
1	1	3	1	0			
0	1	0	2	15			
0	0	1	0	0			
0	1	0	0	5			
0	0	0	1	10			
5	0	0	1	1			
0	1	0	2	15			
1	1	0	3	16			
2	1	0	0	5			
1	0	0	1	0			
1	0	4	2	10			
2	0	1	0	0			
1	0	1	0	0			
1	5	0	1	6			
1	1	0	1	5			
1	0	0	2	10			
2	0	1	1	0			
1	1	0	1	5			
1	1	1	1	0			
1	2	3	1	0			
4	3	1	2	6			
1	3	2	3	16			
2	0	2	0	0			
1	0	1	1	0			
1	0	0	2	10			
1	0	1	0	0			
0	0	1	1	10			
1	1	3	1	0			
1	1	1	2	10			
1	1	0	1	5			
0	1	1	2	10			
0	4	0	0	6			
1	0	3	0	0			
1	0	0	0	0			
1	1	1	0	0			
1	2	1	0	5			
1	1	2	0	0			
0	1	1	0	0			
0	1	0	0	5			
0	0	0	0	0			
0	5	1	0	6			
0	0	1	0	0			
4	1	0	0	5			
1	1	0	4	16			
1	1	1	1	0			
1	3	1	2	16			
2	1	1	1	0			
1	2	0	2	15			
2	1	0	1	5			
1	1	0	1	5			
1	1	0	6	17			
1	2	0	1	5			
0	1	0	1	15			
1	1	0	1	5			
0	1	0	1	15			
0	1	0	1	15			
1	1	4	0	0			
0	2	0	0	5			
0	1	0	1	15			
1	1	1	0	0			
1	2	4	0	0			
0	3	4	1	10			
1	3	0	0	6			
0	0	0	1	10			
0	1	0	0	5			
1	0	4	1	0			
0	1	0	2	15			
0	1	1	0	0			
2	2	0	0	5			
0	1	0	1	15			
0	3	0	1	16			
0	0	0	0	0			
0	0	0	1	10			
0	0	1	1	10			
0	0	0	1	10			
1	0	0	1	0			
0	1	0	2	15			
0	0	0	0	0			
0	3	0	1	16			
0	1	1	0	0			
1	1	0	1	5			
0	1	0	6	17			
0	1	0	1	15			
0	1	0	1	15			
1	0	0	1	0			
0	1	1	5	11			
1	1	1	0	0			
0	2	1	1	15			
0	1	1	1	10			
0	2	0	5	16			
0	1	0	0	5			
1	1	1	0	0			
0	2	1	1	15			
0	1	2	1	10			
1	1	1	1	0			
0	2	0	2	15			
1	1	0	1	5			
0	0	1	5	11			
1	1	0	1	5			
0	1	0	2	15			
0	1	1	1	10			
0	1	0	0	5			
0	1	0	1	15			
1	1	1	1	0			
0	1	0	2	15			
1	1	0	1	5			
0	0	0	1	10			
0	1	1	0	0			
0	1	1	0	0			
0	1	1	1	10			
0	2	0	0	5			
0	0	6	1	11			
0	0	0	0	0			
0	0	1	1	10			
0	1	0	1	15			
0	1	0	1	15			
0	0	1	1	10			
0	0	0	1	10			
0	0	1	1	10			
1	0	0	1	0			
0	1	0	2	15			
1	1	0	1	5			
1	0	3	2	10			
1	0	0	1	0			
1	0	1	1	0			
1	1	1	2	10			
2	1	0	1	5			
0	0	1	2	10			
5	0	1	0	1			
0	1	1	1	10			
0	1	1	1	10			
0	1	1	1	10			
0	1	1	1	10			
1	2	1	1	5			
1	1	2	2	10			
1	1	1	1	0			
1	1	1	1	0			
1	1	1	1	0			
1	1	1	2	10			
2	2	1	1	5			
1	0	3	2	10			
2	2	1	1	5			
1	0	1	2	10			
2	0	0	0	0			
1	0	0	0	0			
1	0	0	1	0			
1	0	0	2	10			
2	0	0	1	0			
0	0	0	2	10			
0	0	0	1	10			
0	0	0	0	0			
0	0	0	1	10			
0	1	0	1	15			
0	5	0	1	16			
0	0	0	1	10			
0	1	0	1	15			
0	1	0	0	5			
0	1	0	1	15			
0	1	0	1	15			
0	0	0	0	0			
0	1	1	1	10			
0	2	0	0	5			
0	1	0	0	5			
0	1	0	1	15			
0	1	0	1	15			
0	0	0	1	10			
1	1	0	2	15			
1	0	0	1	0			
1	1	0	2	15			
1	0	0	1	0			
0	0	0	2	10			
0	1	1	1	10			
1	2	0	1	5			
0	1	0	2	15			
4	0	2	1	0			
0	0	2	2	10			
0	1	0	1	15			
1	1	0	0	5			
0	0	0	1	10			
0	0	0	1	10			
0	1	0	1	15			
0	1	1	1	10			
2	1	0	1	5			
0	0	0	5	11			
0	0	3	1	10			
4	0	0	0	0			
0	1	0	4	16			
0	1	5	0	1			
0	2	1	0	5			
0	0	2	0	0			
2	1	5	0	1			
0	1	1	1	10			
0	1	1	0	0			
1	2	1	1	5			
0	1	2	7	12			
1	2	0	0	5			
6	1	1	1	1			
1	2	1	2	15			
2	1	2	1	0			
1	5	1	2	16			
2	1	2	1	0			
0	2	1	2	15			
0	1	2	1	10			
0	2	1	1	15			
0	1	2	1	10			
1	2	0	1	5			
1	1	1	2	10			
2	2	5	1	1			
0	2	0	2	15			
1	0	3	1	0			
1	1	1	6	12			
2	1	1	1	0			
1	2	1	2	15			
2	0	2	1	0			
1	0	0	2	10			
2	0	1	1	0			
1	1	1	2	10			
2	1	2	1	0			
1	1	0	1	5			
1	1	1	1	0			
1	2	1	2	15			
2	0	1	1	0			
1	1	1	1	0			
0	2	0	1	15			
6	1	1	0	1			
1	1	0	0	5			
0	1	1	4	11			
1	1	0	0	5			
1	1	1	1	0			
1	2	0	2	15			
2	1	0	0	5			
1	1	0	1	5			
1	1	0	1	5			
1	1	1	2	10			
2	2	1	1	5			
1	1	1	2	10			
2	1	0	1	5			
1	1	0	2	15			
2	1	0	1	5			
0	1	1	2	10			
1	2	0	1	5			
1	1	3	2	10			
2	2	0	1	5			
1	1	0	2	15			
1	1	0	1	5			
0	0	0	1	10			
0	1	0	1	15			
1	1	0	1	5			
6	1	0	2	6			
1	1	0	3	16			
2	1	0	0	5			
0	1	0	1	15			
0	1	0	1	15			
0	1	0	0	5			
1	1	2	2	10			
1	3	0	1	6			
0	1	0	2	15			
1	0	4	1	0			
0	1	0	1	15			
0	1	0	0	5			
0	1	1	0	0			
1	2	0	0	5			
0	1	0	0	5			
1	1	0	0	5			
0	3	0	0	6			
0	0	0	0	0			
0	3	0	0	6			
0	0	1	0	0			
0	1	0	1	15			
4	1	0	1	5			
0	0	1	1	10			
0	0	0	1	10			
1	0	0	0	0			
1	1	0	0	5			
0	1	0	0	5			
1	1	2	0	0			
0	1	1	1	10			
0	2	1	0	5			
1	1	2	1	0			
0	2	1	2	15			
0	1	2	0	0			
0	2	1	1	15			
0	1	1	1	10			
0	2	1	1	15			
0	1	2	0	0			
0	1	1	1	10			
0	1	0	0	5			
0	0	1	0	0			
0	1	1	0	0			
5	1	0	1	6			
0	0	6	2	11			
1	0	1	1	0			
0	0	1	2	10			
1	0	1	1	0			
1	1	1	6	12			
2	1	1	0	0			
1	1	1	0	0			
1	1	1	0	0			
1	2	1	0	5			
0	1	5	1	11			
1	4	0	1	6			
0	0	0	1	10			
1	0	1	3	11			
2	1	1	1	0			
3	1	0	2	5			
0	3	1	3	16			
0	0	1	1	10			
0	0	0	0	0			
0	0	0	1	10			
0	0	0	0	0			
1	0	0	1	0			
1	0	1	2	10			
2	0	1	1	0			
1	1	0	2	15			
2	1	1	1	0			
1	1	1	5	11			
2	2	0	0	5			
0	1	0	1	15			
0	0	1	1	10			
0	0	1	1	10			
0	1	1	1	10			
0	1	1	1	10			
1	1	1	1	0			
1	1	0	1	5			
1	0	1	2	10			
1	0	0	1	0			
1	1	1	5	11			
1	1	1	1	0			
1	2	0	2	15			
1	1	1	1	0			
0	2	1	1	15			
0	1	2	1	10			
1	2	1	3	16			
1	1	2	1	0			
0	2	1	2	15			
1	0	1	0	0			
0	0	1	1	10			
1	1	1	0	0			
0	2	1	5	16			
0	1	2	3	11			
1	1	0	0	5			
1	0	0	1	0			
1	0	0	1	0			
1	1	0	2	15			
2	0	0	0	0			
1	0	0	0	0			
1	0	1	1	0			
0	0	0	2	10			
1	1	0	4	16			
2	1	0	1	5			
1	1	1	2	10			
2	2	0	0	5			
1	1	1	0	0			
1	2	0	0	5			
1	1	0	1	5			
1	1	1	2	10			
2	2	1	1	5			
0	1	2	2	10			
1	2	0	0	5			
2	0	0	1	0			
0	1	0	1	15			
0	1	1	1	10			
0	2	0	2	15			
0	1	1	0	0			
0	5	6	1	11			
0	6	0	1	17			
0	1	1	1	10			
1	2	0	0	5			
0	1	1	1	10			
0	2	1	1	15			
4	0	2	0	0			
0	1	0	0	5			
0	1	0	0	5			
0	0	0	1	10			
0	1	1	1	10			
0	1	2	1	10			
1	2	0	4	16			
1	0	0	1	0			
0	0	1	2	10			
0	0	0	1	10			
1	1	0	1	5			
0	1	1	2	10			
0	2	1	1	15			
0	0	1	1	10			
0	2	0	1	15			
1	0	1	1	0			
0	1	0	2	15			
0	1	0	1	15			
0	1	0	1	15			
0	0	1	2	10			
0	3	1	0	6			
0	0	1	0	0			
1	0	1	0	0			
0	1	1	0	0			
0	2	0	0	5			
1	0	1	0	0			
1	1	0	1	5			
1	1	0	2	15			
1	0	5	1	1			
0	1	1	2	10			
0	1	0	1	15			
1	0	0	1	0			
6	0	0	2	1			
0	0	0	3	11			
1	0	0	1	0			
2	1	1	2	0			
4	6	1	3	7			
1	4	1	4	16			
2	1	2	0	0			
0	2	1	1	15			
1	1	2	1	0			
1	2	0	2	15			
2	1	0	1	5			
1	1	1	2	10			
2	3	0	1	6			
0	1	4	1	10			
0	2	1	1	15			
0	1	2	0	0			
0	2	1	1	15			
0	1	5	1	11			
0	2	0	1	15			
0	0	0	1	10			
0	1	0	0	5			
0	1	5	0	1			
0	2	0	0	5			
0	5	0	0	6			
1	1	0	0	5			
1	0	0	0	0			
0	0	0	0	0			
1	1	0	0	5			
1	1	3	1	0			
0	1	1	2	10			
1	1	1	1	0			
1	1	1	2	10			
2	2	1	0	5			
1	1	2	1	0			
1	4	1	1	6			
4	1	2	2	0			
1	2	1	2	15			
2	2	1	0	5			
1	5	2	0	6			
1	0	3	0	0			
1	1	1	0	0			
0	1	1	0	0			
1	1	1	0	0			
1	1	0	0	5			
1	0	1	0	0			
1	0	0	1	0			
1	0	0	3	11			
1	0	0	0	0			
1	0	1	0	0			
0	1	0	1	15			
0	1	0	0	5			
0	1	0	0	5			
0	1	0	1	15			
0	0	0	0	0			
0	1	0	0	5			
2	1	0	1	5			
1	1	0	1	5			
1	1	0	2	15			
2	1	0	1	5			
1	1	0	1	5			
1	1	0	1	5			
1	1	0	1	5			
1	1	0	2	15			
2	1	0	1	5			
1	1	6	1	1			
0	1	0	2	15			
0	0	0	0	0			
0	1	0	1	15			
0	0	0	0	0			
0	0	0	4	11			
0	0	0	1	10			
1	0	1	1	0			
0	0	0	2	10			
0	0	0	0	0			
0	0	0	1	10			
0	0	0	0	0			
0	0	0	0	0			
0	1	0	1	15			
4	0	1	0	0			
0	0	1	0	0			
0	0	1	0	0			
0	0	1	0	0			
0	6	1	0	7			
0	1	2	1	10			
0	2	0	0	5			
0	0	0	4	11			
0	1	0	0	5			
0	1	0	0	5			
0	0	1	1	10			
0	0	1	0	0			
0	0	5	0	1			
0	0	1	0	0			
1	2	1	0	5			
1	0	1	0	0			
0	1	1	0	0			
1	1	0	0	5			
0	1	1	0	0			
1	2	0	0	5			
0	1	1	1	10			
0	1	0	1	15			
0	0	0	0	0			
0	0	0	1	10			
0	0	5	1	11			
1	1	0	0	5			
1	0	0	0	0			
4	1	0	0	5			
1	1	0	1	5			
0	0	0	7	12			
1	1	0	0	5			
0	1	0	1	15			
1	0	0	1	0			
1	1	0	2	15			
1	1	1	1	0			
0	2	1	1	15			
0	1	1	0	0			
0	1	1	0	0			
1	2	1	1	5			
0	1	2	2	10			
0	2	0	1	15			
0	1	1	1	10			
1	1	0	0	5			
0	1	0	1	15			
1	1	0	1	5			
1	1	1	1	0			
1	2	0	1	5			
1	1	1	1	0			
1	2	1	1	5			
0	1	2	5	11			
0	2	1	0	5			
1	1	2	0	0			
1	1	1	1	0			
1	2	1	2	15			
2	0	2	1	0			
1	0	0	2	10			
2	0	1	1	0			
0	0	1	2	10			
0	4	1	1	16			
0	1	1	1	10			
0	1	1	1	10			
0	1	1	0	0			
0	2	1	1	15			
0	0	1	1	10			
0	0	1	1	10			
0	0	1	1	10			
0	0	1	1	10			
1	0	0	1	0			
1	0	1	2	10			
1	0	1	1	0			
0	0	1	1	10			
0	0	0	1	10			
0	1	1	1	10			
0	1	1	1	10			
0	1	1	0	0			
0	1	0	1	15			
0	0	1	1	10			
0	0	1	0	0			
0	0	0	1	10			
0	0	0	1	10			
0	0	2	0	0			
0	0	1	1	10			
0	0	1	1	10			
1	0	1	1	0			
0	0	1	2	10			
0	1	4	1	10			
0	1	1	0	0			
0	2	1	1	15			
0	1	2	1	10			
0	2	1	1	15			
0	1	2	1	10			
0	2	1	1	15			
0	1	2	0	0			
0	2	1	1	15			
1	1	2	0	0			
0	1	1	1	10			
0	2	1	0	5			
0	0	2	1	10			
0	0	1	0	0			
1	1	0	3	16			
1	1	2	0	0			
0	2	1	1	15			
0	1	2	1	10			
0	2	1	1	15			
0	5	2	1	16			
0	1	3	1	10			
0	2	1	0	5			
0	1	2	4	11			
1	2	1	1	5			
0	1	2	1	10			
0	2	1	1	15			
0	1	2	1	10			
0	1	1	1	10			
0	2	1	1	15			
0	1	2	0	0			
0	1	0	0	5			
1	5	0	0	6			
0	1	0	0	5			
0	0	0	0	0			
0	1	0	0	5			
0	0	0	0	0			
0	0	1	0	0			
0	0	2	0	0			
0	1	1	1	10			
0	1	1	1	10			
0	1	1	1	10			
0	2	1	0	5			
0	0	2	0	0			
5	1	1	0	1			
0	1	0	0	5			
0	0	1	1	10			
0	0	1	0	0			
0	0	0	1	10			
0	1	0	0	5			
0	1	1	0	0			
0	2	0	0	5			
1	1	0	0	5			
0	0	1	0	0			
0	1	1	1	10			
0	2	1	1	15			
0	1	2	1	10			
0	2	1	1	15			
1	1	2	1	0			
0	1	0	2	15			
0	1	1	1	10			
1	2	0	1	5			
5	4	0	2	6			
0	1	1	3	11			
0	2	1	1	15			
0	1	1	1	10			
1	1	0	5	16			
1	0	1	1	0			
0	0	0	2	10			
1	0	0	0	0			
1	0	0	0	0			
1	0	0	5	11			
2	0	0	1	0			
1	0	0	2	10			
2	1	0	1	5			
1	1	1	1	0			
1	7	0	1	7			
1	0	0	1	0			
1	1	3	1	0			
1	2	0	1	5			
1	1	0	2	15			
2	1	1	0	0			
1	1	0	0	5			
1	0	0	0	0			
1	0	0	1	0			
1	1	1	2	10			
2	1	0	1	5			
1	1	4	2	10			
2	1	1	0	0			
0	1	1	6	12			
1	1	0	0	5			
1	0	1	0	0			
1	0	0	0	0			
0	0	0	1	10			
1	0	1	1	0			
1	1	1	1	0			
0	1	0	2	15			
0	0	0	1	10			
0	1	1	1	10			
0	1	1	0	0			
0	1	1	1	10			
0	1	1	0	0			
0	1	1	1	10			
1	2	1	1	5			
0	0	1	2	10			
0	1	0	1	15			
3	0	1	0	0			
1	0	0	0	0			
0	0	1	1	10			
0	0	3	0	0			
0	0	1	0	0			
1	0	1	1	0			
1	0	1	2	10			
2	1	0	1	5			
5	1	0	2	6			
1	1	0	2	15			
1	1	3	0	0			
1	2	5	0	1			
1	2	1	1	5			
6	1	2	2	1			
0	2	1	2	15			
1	1	2	1	0			
0	2	1	1	15			
1	5	2	1	6			
0	1	3	2	10			
1	2	1	1	5			
0	1	2	2	10			
1	3	1	1	6			
0	1	2	2	10			
1	2	0	1	5			
0	1	0	3	16			
1	1	1	1	0			
0	2	1	2	15			
1	1	1	1	0			
1	2	1	2	15			
2	0	2	1	0			
1	1	1	2	10			
2	1	1	1	0			
1	2	1	2	15			
2	1	1	1	0			
0	2	1	1	15			
0	1	2	0	0			
1	2	0	2	15			
2	1	1	1	0			
0	1	1	1	10			
1	2	1	1	5			
0	0	2	2	10			
4	1	1	1	0			
1	1	1	2	10			
1	2	1	1	5			
1	4	2	2	16			
2	0	3	4	11			
2	1	1	1	0			
0	1	1	2	10			
0	2	0	1	15			
0	1	1	1	10			
0	1	1	1	10			
0	1	0	1	15			
0	0	0	0	0			
0	1	0	1	15			
0	1	0	1	15			
0	1	0	1	15			
0	1	0	1	15			
0	1	0	1	15			
1	1	0	1	5			
0	1	0	2	15			
0	1	1	1	10			
4	4	0	1	6			
1	4	1	2	16			
1	1	2	1	0			
1	1	0	2	15			
1	0	0	4	11			
4	0	0	1	0			
1	0	0	2	10			
2	0	0	1	0			
1	0	0	2	10			
2	0	1	1	0			
1	0	1	2	10			
2	0	0	1	0			
1	0	0	2	10			
2	0	1	1	0			
1	0	0	2	10			
2	5	0	6	17			
3	1	0	0	5			
1	0	0	1	0			
0	0	0	2	10			
0	0	0	1	10			
1	1	0	1	5			
1	1	0	5	16			
2	0	0	1	0			
1	0	0	2	10			
2	0	0	5	11			
3	0	0	1	0			
1	0	1	2	10			
2	0	0	1	0			
1	0	0	2	10			
2	0	1	0	0			
0	0	0	1	10			
0	0	0	0	0			
0	0	1	1	10			
1	0	1	1	0			
1	1	0	2	15			
1	1	0	1	5			
0	0	6	1	11			
2	1	0	1	5			
1	1	0	1	5			
5	0	1	2	1			
1	0	0	2	10			
2	0	1	0	0			
1	0	1	0	0			
0	0	1	0	0			
0	0	0	0	0			
1	0	0	0	0			
0	1	0	0	5			
0	2	0	0	5			
3	1	0	0	5			
0	0	1	0	0			
1	1	1	0	0			
1	1	1	1	0			
0	1	0	1	15			
1	0	0	0	0			
1	0	1	1	0			
1	0	1	1	0			
0	0	0	1	10			
1	0	0	0	0			
1	1	1	0	0			
0	1	1	0	0			
1	1	0	0	5			
1	0	0	0	0			
0	0	1	1	10			
0	1	3	0	0			
1	1	0	1	5			
1	1	0	5	16			
2	1	0	1	5			
1	1	0	2	15			
1	1	1	1	0			
1	2	0	2	15			
1	1	1	1	0			
1	2	1	2	15			
3	1	6	1	1			
1	2	0	1	5			
0	1	1	1	10			
0	2	0	1	15			
0	1	0	0	5			
0	1	0	0	5			
0	1	0	0	5			
1	1	1	0	0			
1	1	0	0	5			
4	1	0	0	5			
1	1	0	1	5			
1	0	0	2	10			
2	6	0	1	7			
1	0	1	2	10			
2	1	1	1	0			
1	1	0	1	5			
1	1	0	1	5			
1	1	0	2	15			
